	Workload ID	Workload Name	Core Mask	Frequency A7	Frequency A15	Workload Duration	Number of Iterations	Samples Averaged	Status	Voltage A7	Voltage A15	Power A7	Power A15	Voltage Memory	Power Memory	Voltage GPU	Power GPU	Temperature C4	Temperature C5	Temperature C6	Temperature C7	Average Temperature A15	Core 0 CycleCount	Core 0 Event 0x14	Core 0 Event 0x16	Core 0 Event 0x13	Core 0 Event 0x0f	Core 1 CycleCount	Core 1 Event 0x14	Core 1 Event 0x16	Core 1 Event 0x13	Core 1 Event 0x0f	Core 2 CycleCount	Core 2 Event 0x14	Core 2 Event 0x16	Core 2 Event 0x13	Core 2 Event 0x0f	Core 3 CycleCount	Core 3 Event 0x14	Core 3 Event 0x16	Core 3 Event 0x13	Core 3 Event 0x0f	Core 4 CycleCount	Core 4 Event 0x1b	Core 4 Event 0x50	Core 4 Event 0x6a	Core 4 Event 0x73	Core 4 Event 0x14	Core 4 Event 0x19	Core 5 CycleCount	Core 5 Event 0x1b	Core 5 Event 0x50	Core 5 Event 0x6a	Core 5 Event 0x73	Core 5 Event 0x14	Core 5 Event 0x19	Core 6 CycleCount	Core 6 Event 0x1b	Core 6 Event 0x50	Core 6 Event 0x6a	Core 6 Event 0x73	Core 6 Event 0x14	Core 6 Event 0x19	Core 7 CycleCount	Core 7 Event 0x1b	Core 7 Event 0x50	Core 7 Event 0x6a	Core 7 Event 0x73	Core 7 Event 0x14	Core 7 Event 0x19	Average Utilisation	Core 0 Utilisation	Core 1 Utilisation	Core 2 Utilisation	Core 3 Utilisation	Core 4 Utilisation	Core 5 Utilisation	Core 6 Utilisation	Core 7 Utilisation	A7 Average Utilisation	A15 Average Utilisation	Average A7 CycleCount	Average A7 Event 0x14	Average A7 Event 0x16	Average A7 Event 0x13	Average A7 Event 0x0f	Average A15 CycleCount	Average A15 Event 0x1b	Average A15 Event 0x50	Average A15 Event 0x6a	Average A15 Event 0x73	Average A15 Event 0x14	Average A15 Event 0x19
1501	61	basicmath	4,5,6,7:4,5,6,7	1000	1400	30.049151	-1	147		1.08	1.02948129252	0.0680473469388	0.968997401361	1.2112244898	0.0320869931973	0.99119047619	0.0916259795918	44.7346938776	46.8231292517	47.3197278912	43.8911564626	45.6921768707	67189829.8371	14975369.9128	1112412.38836	10564700.278	46.8203041246	9353891.03481	1901465.40203	157550.048528	1312627.26141	31.8578998031	9550215.63608	2287667.18264	129978.324826	1445918.41827	18.092170851	7453137.44472	1708924.23754	102497.971924	1088159.74681	49.8908898941	386557693.046	447672027.389	2476754.45992	1561071.52673	240278655.491	145093302.221	506844.492931	575656367.939	669833160.187	3678541.74768	2333070.59363	357951994.531	217622256.794	637850.294914	233123860.363	246626109.893	1517961.75456	794138.772462	129971526.743	80737075.6444	252973.556115	319640184.453	366399128.046	2025781.75624	1299651.92942	197074467.652	118706075.765	330536.035996	13.3579456039	1.94393365368	0.359703215256	0.532859902167	0.449469667173	26.860191821	40.9079833646	15.2573321069	20.7063206905	0.82149160957	25.9329569957	23386768.4882	5218356.68375	375609.683411	3602851.42613	36.6653161682	378744526.45	432632606.379	2424759.9296	1496983.20556	231319161.104	140539677.606	432051.094989
1502	62	bitcount	4,5,6,7:4,5,6,7	1000	1400	30.049068	-1	148		1.08	1.03130067568	0.0675072972973	1.39271838514	1.21100506757	0.0285193783784	0.99120777027	0.0963313040541	47.6756756757	53.0405405405	54.4324324324	46.9932432432	50.535472973	26993853.7388	5275774.72713	482006.775598	3816241.31022	33.0683777283	14661734.3017	2416419.4568	297768.839886	1884259.4665	74.4105792186	3561758.71848	364968.69043	41843.0081386	260503.013969	9.21133119498	3072444.96082	290131.849406	27718.4725355	204676.883179	7.841799383	301144865.726	508791762.42	288447.138896	64863.1729276	419636517.579	92239293.0788	62293.7741855	1182976380.23	2066065841.21	327886.043695	79007.5109314	1702956486.85	372216255.633	64212.1902479	1049620976.02	1831131498.6	265675.225371	65271.2661498	1508438895.56	331051175.11	50013.5180452	192062599.592	301071081.087	409963.579571	117188.666008	240277388.705	59540751.1596	81632.3249497	24.3211826295	0.487210037648	0.506086057609	0.0565836772733	0.0633229678979	21.0145451356	83.3510667291	74.8624453241	13.7334080693	0.278300685107	48.2403663146	12072447.9299	2086823.68094	212334.27404	1541420.16847	31.1330218812	681451205.392	1176765045.83	322992.996883	81582.6540041	967827322.173	213761868.745	64537.9518571
1503	63	qsort	4,5,6,7:4,5,6,7	1000	1400	30.050868	-1	144		1.07999131944	1.02889756944	0.0685190555556	0.868329055556	1.21137152778	0.0414055694444	0.990928819444	0.0951939166667	45.7222222222	48.6944444444	50.3055555556	45.3472222222	47.5173611111	46962847.5618	9819248.34117	787054.661735	6968379.0271	91.1170233446	8579374.84172	1520543.25358	132940.887776	1053807.62401	25.1832173633	13288730.3439	2216544.45638	259749.021255	1689466.37092	108.344190178	7325927.21255	1049929.47805	142747.076973	813112.518618	127.511159641	138832958.446	135251526.075	634884.82134	205647.570617	66466745.7881	37849542.9547	533675.245322	525552614.07	555918229.365	2148286.56556	790997.968779	272391739.943	151974538.713	2232573.35313	554039191.799	589508284.224	2257402.39469	819754.547281	288837921.909	160984931.004	2250939.30108	117326866.842	106425599.119	625087.056833	215022.257389	52512406.0712	30824169.2941	474485.930839	12.0023398112	1.38720893044	0.246017140298	0.739628424704	0.346595323213	8.77956032196	37.3922170002	39.7461513131	7.2777803438	0.679862454664	23.2989272448	19039219.99	3651566.3823	330622.911935	2631191.38516	88.0388976316	333937907.79	346775909.696	1416415.20961	507855.586017	170052203.428	95408295.4915	1372918.45759
1504	64	susan	4,5,6,7:4,5,6,7	1000	1400	30.049664	-1	137		1.08	1.02799270073	0.0664397080292	0.711852824818	1.21010948905	0.0291661240876	0.99125	0.0953964160584	45.2262773723	48.2554744526	49.9854014599	45.0875912409	47.1386861314	32025613.0673	6593193.94485	568073.876816	4728223.10436	31.3646035038	5769015.96986	950140.481282	85337.4822262	666126.796703	12.4297197611	10830517.8415	1756622.55607	224119.51221	1388924.34024	83.7282538955	2935890.13689	312622.34685	36617.6423003	231516.022668	27.405721078	26036666.3227	26976491.8511	222505.483319	49438.7609686	16008764.6976	8109341.52721	70301.8080192	380082232.118	681251052.175	379077.058274	97399.9140926	418554273.213	179937038.436	176888.198587	375379761.07	669465782.67	356985.030604	96934.9958145	410131927.589	176709295.375	189567.191701	35455086.2393	22820649.6001	388477.035477	114330.311778	11579358.0955	8335134.4377	154326.876875	6.90777564491	0.662057880368	0.0252945002529	0.43838146816	0.0612514956864	1.4627340742	25.5106431406	25.0380644059	1.93755090963	0.296746336117	13.4872481326	12890259.2539	2403144.83226	228537.128388	1753697.56599	38.7320745596	204238436.438	350128494.074	336761.151918	89525.9956635	214068580.899	93272702.4438	147771.018795
1505	65	jpeg_enc	4,5,6,7:4,5,6,7	1000	1400	30.051004	-1	148		1.07995777027	1.03108952703	0.0747048918919	1.32408550676	1.21109797297	0.0500326689189	0.991165540541	0.101041743243	50.6824324324	52.8445945946	54.3378378378	49.9594594595	51.9560810811	78582537.4056	12593250.7635	1676731.88908	10245392.9514	326.802866669	38649426.1544	4820898.74056	807206.974213	4325295.40403	218.462654031	12146394.2747	552084.995049	81049.8843582	440275.591681	13.9783057764	10600440.1879	307443.16599	40471.8548227	235177.710173	23.2482566768	544122862.652	787068784.246	3248980.86096	534355.879252	378257118.761	147990835.527	2191048.16208	567685758.819	819769964.208	3396178.08448	550737.867602	394192303.0	154086499.819	2483164.20951	562539866.92	812261300.346	3344451.18533	542426.46901	390115046.939	152416033.355	2390826.81064	543219550.558	769940249.276	3378018.01381	593085.937991	371372516.252	147550302.689	2237302.31908	19.8620638034	2.86979634303	1.39926917157	0.0665690320862	0.154274975227	37.8240140525	39.2344819806	39.0067083472	37.7977923872	1.12247738048	38.4657491919	34994699.5057	4568419.41628	651365.150617	3811535.41433	145.623020788	554392009.737	797260074.519	3341907.03614	555151.538464	383484246.238	150510917.848	2325585.37533
1506	66	jpeg_dec	4,5,6,7:4,5,6,7	1000	1400	30.051785	-1	136		1.08	1.02667279412	0.0676032352941	0.477897985294	1.21042279412	0.0311576764706	0.990799632353	0.0936884558824	43.875	44.9558823529	46.6029411765	43.5661764706	44.75	53141475.5475	11064607.6272	866125.702164	7846263.52484	9.40904001582	17894019.3637	2853111.39365	343825.073081	2233706.92149	97.5375582768	5636655.0764	614858.026362	67419.4661931	440205.493448	23.395327287	4392804.33513	375461.541161	43241.3278359	278203.097983	21.8836304866	75166932.8385	59286709.8663	974736.360759	211479.919509	27834633.1166	14360405.9707	225448.304129	72966842.3945	58184520.5464	954166.182276	201105.923982	27277974.2485	13880486.4146	206074.229793	85971358.7557	67289427.1013	1123723.00571	253767.420166	31674922.4178	16643292.4166	354740.192595	91864141.3406	68059954.5607	1204239.8293	294184.105998	32485055.2712	18515796.3061	338673.689742	2.81550485122	1.42228487546	0.828369208061	0.0900631296035	0.0646111193778	4.54251676946	4.6944932202	5.16389428154	5.69157050435	0.601332083125	5.02311869389	20266238.5807	3727009.64709	330152.892318	2699594.75944	38.0563890166	81492318.8323	63205153.0187	1064216.34451	240134.342414	29818146.2635	15849995.277	281234.104065
1507	67	typeset	4,5,6,7:4,5,6,7	1000	1400	30.055426	-1	145		1.08	1.03112068966	0.0699765517241	1.33052222069	1.21140517241	0.0507360206897	0.991215517241	0.0990972689655	50.0344827586	52.0	53.3379310345	48.6551724138	51.0068965517	41653390.591	8222961.77233	770104.442549	6072763.41653	24.4939326506	7815865.13823	1174793.69859	112432.803242	840875.835635	15.3716441154	4511152.64838	480223.546309	51501.0023838	348485.302008	9.60242195905	11846341.3104	1756038.91695	223091.883234	1389678.9046	106.065761156	789309856.707	663042158.695	10066021.3277	4186505.64593	212241771.255	176043656.929	3483306.22839	604021541.682	516525889.416	7856983.19273	3245465.73126	165770945.4	137531895.561	2671855.1823	678693500.752	580866857.99	8837856.44337	3637373.24408	186748698.392	154854713.035	3032199.34157	364177470.692	317772385.163	4964092.61813	1961053.27086	105555921.255	87513740.6534	1822734.0355	21.4560619126	1.02289601469	0.187054207374	0.0749091386121	0.463321508642	54.9896154275	41.5159086092	48.023944464	24.89744288	0.43704521733	42.3567278452	16456687.422	2908504.48354	289282.532852	2162950.86469	38.8834399704	609050592.458	519551822.816	7931238.39547	3257599.47303	167579334.075	138986001.545	2752523.69694
1508	68	dijkstra	4,5,6,7:4,5,6,7	1000	1400	30.053711	-1	147		1.08	1.03110544218	0.0695093877551	1.26053151701	1.21056972789	0.0297098095238	0.991241496599	0.0998611020408	49.2380952381	52.9115646259	54.6462585034	48.5102040816	51.3265306122	40556309.2493	7286940.00488	785405.391667	5538899.23007	101.438556117	13832792.7471	1982896.4112	221545.379715	1495544.27876	31.4853984474	5708149.68965	443156.59847	50859.5682942	322208.793503	12.2395096441	5179144.95572	333400.866663	39207.7769702	247428.492945	41.8187898667	398470760.516	320825162.918	2209133.32277	373513.0063	160024446.745	40793526.348	121714.167594	959400423.579	792259547.244	5067695.02705	792944.1129	394796481.427	95275257.121	138785.464763	1094651646.36	911837420.534	5398597.60335	882857.342038	454338591.472	108196083.612	92075.9654392	237086741.311	183526059.61	1334509.8026	278621.380538	91715806.662	26114613.9125	129871.151572	23.5634905377	1.85654980045	0.289697160878	0.0368786250295	0.112439696357	26.0022599773	67.7068294658	76.6536851602	16.3978152007	0.57389132068	46.690147451	16319099.1604	2511598.4703	274254.529161	1901020.19882	46.7455635187	672402392.941	552112047.577	3502483.93894	581983.960444	275218831.577	67594870.2484	120611.687342
1509	69	patricia	4,5,6,7:4,5,6,7	1000	1400	30.051322	-1	146		1.08	1.03005993151	0.0699189041096	1.12128365753	1.2110359589	0.0412516917808	0.991224315068	0.0987924931507	47.8904109589	52.595890411	54.1643835616	47.404109589	50.5136986301	43949161.6383	9145612.49666	750823.688177	6536252.41578	83.5608399548	8908642.79168	1631850.11094	141889.566469	1122519.69724	24.4691561998	8751730.07527	1464338.81446	159750.940225	1062787.74616	86.2128760026	12300112.8753	1958095.80655	262144.804508	1547860.80992	179.887173681	24245587.6726	14507229.7971	243349.29929	56174.9213716	8134283.72572	4678782.30936	73325.8260443	944210376.756	843239474.284	12313743.7988	2405041.68216	476231367.119	249125145.401	1532382.55274	995395353.195	890013294.384	12906941.0361	2525813.77492	502361784.011	261690946.653	1423351.91476	100066798.453	77351495.8106	1192778.60244	268949.758619	43018416.8483	23595586.2431	302105.121929	18.3485970621	1.39183381461	0.236684374288	0.585511965356	0.706440203622	1.22900451412	66.3680417046	69.4972534822	6.78597944077	0.73011758947	35.9700697854	18477411.8452	3549974.30715	328652.249845	2567355.16727	93.5325114596	515979529.019	456277873.569	6664203.18416	1313995.03427	257436462.926	134772615.152	832791.35387
1510	70	ispell	4,5,6,7:4,5,6,7	1000	1400	30.051447	-1	148		1.08	1.03125844595	0.0684194594595	1.31064456757	1.21072635135	0.0417568378378	0.991241554054	0.0999631013514	50.1351351351	53.0	54.1418918919	48.6756756757	51.4881756757	22402330.5721	4278432.8284	381524.872607	3064348.05253	45.8100972063	8071215.6909	1226627.29433	126035.741542	873784.50008	49.7346424134	8656922.24291	1213506.04823	152276.079638	936153.798409	78.6582484291	4372989.3768	447665.926883	55535.8816644	337780.524986	28.5223987038	599154011.313	580497999.228	5863232.87119	5262646.2164	290609467.227	176250241.959	508206.618312	776596488.95	754563615.372	7616905.45755	6929791.81056	377999071.987	228470330.208	734182.195647	731510072.273	707733574.716	7281018.89496	6527550.57115	354514069.332	214759637.034	701406.988789	296956946.823	271821298.116	2860709.75472	2478761.89876	136386901.78	83774038.088	372388.801001	19.8588488686	0.597728843074	0.232831660148	0.296726517279	0.159602517615	39.4672086265	51.839665788	49.3151104476	19.0568175515	0.321722384529	39.9197006034	10875864.4707	1791558.02446	178843.143863	1303016.719	50.6813466882	601054379.84	578654121.858	5905466.7446	5299687.62422	289877377.581	175813561.822	579046.150937
1511	71	stringsearch	4,5,6,7:4,5,6,7	1000	1400	30.050677	-1	139		1.08	1.0264028777	0.0676903597122	0.407144827338	1.21116906475	0.0293412589928	0.99101618705	0.0933432733813	43.5683453237	44.5827338129	46.0791366906	43.4028776978	44.4082733813	56438169.9478	10906924.7761	1095822.09096	8241154.21873	208.437206259	11345757.8027	1680613.97164	192054.697152	1231877.62333	106.101344068	8452065.79324	1106735.27478	142884.850425	842118.337003	102.94029656	7620020.4902	918412.696041	124321.752393	712959.161378	106.626099294	29526923.4375	16060448.3719	345425.499345	106944.745993	8101749.23202	5702688.53825	82076.1378607	41562992.6918	25094561.9186	453317.04963	156458.875993	12516761.647	8351408.13097	130707.556727	41841878.9223	25760203.4655	441428.349799	157556.165019	12847464.3936	8438481.23621	108166.191197	42379948.8337	23351596.2581	533581.483334	171293.323207	11937787.4915	9129192.93901	120980.541628	1.44030419432	1.962631984	0.409649816515	0.423664389692	0.324935895608	1.39302327899	2.51950249216	2.31939199383	2.13103720347	0.780220521455	2.09073874211	20964003.5085	3653171.67964	388770.847733	2757027.33511	131.026236545	38827935.9713	22566702.5036	443438.095527	148063.277553	11350940.691	7905442.71111	110482.606854
1512	72	adpcm_c	4,5,6,7:4,5,6,7	1000	1400	30.049504	-1	144		1.08	1.02862847222	0.068985	0.827986722222	1.21130208333	0.0375175208333	0.991197916667	0.0955655486111	46.5486111111	47.8888888889	48.8680555556	45.2847222222	47.1475694444	56248271.3726	11592583.8387	906396.250714	8235874.7965	69.2076908854	10871618.9108	1605958.39003	165134.602083	1171139.22219	49.9070754419	8129028.13035	1296118.42847	84442.5946631	832676.779096	18.989394945	8323103.73052	1300452.23871	93957.4697345	855001.437279	25.1034737572	479812885.487	454541412.704	5761695.02974	1302945.05336	326314058.526	128975037.16	1078927.43442	398470102.412	369859697.086	4764116.15131	1066280.87981	265401231.954	104968088.716	932853.515192	245512235.288	222435483.974	2840553.15263	636559.627974	159548475.406	62778600.2355	430301.861405	186632540.268	160606445.641	1983081.80286	493504.384182	114183385.036	46373468.8754	258438.42833	10.2987832319	1.97444600052	0.271142993302	0.314220469977	0.297499944909	29.3637386674	25.7028879179	14.7883460622	10.3767457733	0.714327352177	20.0579296052	20893005.5361	3948778.22398	312482.729299	2773673.05877	40.8019087574	327606940.864	301860759.851	3837361.53413	874822.486333	216361787.73	85773798.7469	675130.309838
1513	73	adpcm_d	4,5,6,7:4,5,6,7	1000	1400	30.049761	-1	142		1.08	1.02791373239	0.0717971830986	0.672128429577	1.21132922535	0.0356846338028	0.99088028169	0.0970402042254	46.6971830986	48.1830985915	48.9436619718	45.5070422535	47.3327464789	79204608.3809	17384139.9339	1290831.71729	12265987.2022	51.8684100746	12173938.5592	2549506.3166	161611.810923	1638209.64811	16.88175001	7922729.47793	1482936.06267	102787.10527	973496.059019	27.0918450651	11557175.1837	2705636.44831	124517.288432	1662200.09775	7.77974418475	345147983.16	222064314.75	4956313.85601	993212.552436	143370013.625	74322768.9861	624320.782414	439235119.108	280250258.046	6989591.28937	1322822.98139	177661094.656	96072030.6396	1593587.92717	99719299.6647	51723701.1709	1175928.02019	233236.861982	33224741.5429	17137786.4355	175717.364527	43117757.5739	9387057.80354	242482.818998	78423.6451054	4949086.9348	4221684.96278	92779.8563841	6.55358181189	2.61990982028	0.57028993966	0.433380101942	0.600032731562	18.6258755181	25.6340501933	3.6725866934	1.64418563634	1.05590314836	12.3941745103	27714612.9004	6030554.69037	419936.98048	4134973.25176	25.9054373336	231805039.877	140856332.943	3341078.99615	656924.010229	89801234.1897	47938567.756	621601.482624
1514	74	fft	4,5,6,7:4,5,6,7	1000	1400	30.049432	-1	145		1.08000862069	1.02988793103	0.0695822551724	1.08746042069	1.21125	0.0316029241379	0.991215517241	0.100368475862	49.8689655172	51.4965517241	53.3448275862	48.4137931034	50.7810344828	35851709.1242	7539781.88618	608815.848904	5352371.59276	44.1663400071	6186123.37756	1035820.29713	101264.115261	733403.767779	23.4088595705	10848826.6016	1787627.13666	218942.581393	1383453.16515	66.2886779599	2974644.01671	367387.095997	39922.9508606	267783.4911	13.2350882629	587463348.136	589617689.63	1129740.17261	3234594.23896	292737125.169	183332170.287	345498.804769	468021509.576	465548964.498	859330.574726	2552424.71536	230189798.091	145133850.386	240033.789409	611721079.304	600290841.254	1102185.14423	3291840.4837	294939635.28	188157141.502	323228.904575	217447326.078	181104927.267	558271.297352	1021931.921	84737518.5599	60443685.3657	196465.75134	16.3913470513	1.12473123566	0.249799756228	0.442819770867	0.047865826212	40.9895306713	31.5751132751	42.15229066	14.5097572382	0.466304147242	32.3066729611	13965325.78	2682654.10399	242236.374105	1934253.0042	36.7747414501	471163315.773	459140605.662	912381.797228	2525197.83976	225651019.275	144266711.885	276306.812524
1515	75	h264_hq	4,5,6,7:4,5,6,7	1000	1400	30.051578	-1	147		1.0800255102	1.02797619048	0.0668069727891	0.719068380952	1.21217687075	0.0472067755102	0.991232993197	0.0984110272109	47.9047619048	48.8979591837	49.1292517007	46.0612244898	47.9982993197	19889233.9773	3918954.25475	365786.916948	2837840.63345	33.0559402401	3839816.30347	761810.890348	69450.0888451	526990.176676	1.73550071478	2278970.71573	414233.043137	42100.2638599	291151.275758	14.5072910126	1386870.41399	239635.538013	23287.6380547	170018.683603	1.46580517029	379828916.949	409383427.298	5035124.36072	1023325.90572	178511759.898	117782132.225	5783206.92142	363574411.202	394344931.815	4650536.68177	979217.316085	171637882.012	113319410.97	5891160.91615	5247923.76976	2086507.64609	51209.5836768	16285.8231737	1088723.74722	874371.042689	34390.2336128	35592413.5157	24140288.4832	507475.34597	119794.851089	11620275.7791	8590839.1188	483396.02497	6.864990006	0.506318540571	0.150646042439	0.128865608266	0.0331840053095	25.7155519506	26.0218000745	0.934233342459	1.4282818287	0.204753549146	13.524966799	6848722.85262	1333658.43156	125156.226927	956500.192371	12.6911342844	196060916.359	207488788.811	2561086.49303	534655.974017	90714660.3592	60141688.3391	3048038.52404
1516	76	h264_lq	4,5,6,7:4,5,6,7	1000	1400	30.051055	-1	146		1.08018835616	1.02789383562	0.066540239726	0.666614568493	1.21204623288	0.0455334589041	0.991224315068	0.0988060753425	47.1643835616	49.2465753425	50.8835616438	46.3835616438	48.4195205479	17487519.464	3612801.32401	321347.640698	2569764.17527	31.2761015696	4519598.25341	911766.85271	83944.5770877	633095.291354	12.6975918033	2278991.41546	421739.804128	43092.1944985	293340.720178	18.1427959469	1279145.51124	225502.516406	21878.8791308	160089.994057	1.31586835555	51844310.5243	53379063.6226	698301.12434	146825.147713	23270796.7603	14777861.7878	892353.417768	296007169.246	311163035.02	4209908.26238	886709.934448	132172631.952	86321084.4262	5190825.65673	306187274.523	323523645.888	4244764.94974	902905.266469	138790235.484	89515285.8964	5496259.83103	25662184.5549	14821999.1571	347134.699897	97445.7582556	7081837.92581	5761285.61269	373171.27293	5.94494688664	0.576252446564	0.181580521979	0.0473034684533	0.0	3.78054643943	20.3369286766	21.0288103718	1.55170073293	0.201284109249	11.6744965552	6391313.66102	1292952.62431	117565.822854	914072.545215	15.8580894189	169925234.712	175721935.922	2375027.25909	508471.526721	75328875.5307	49093879.4308	2988152.54461
1517	77	mpeg4_hq	4,5,6,7:4,5,6,7	1000	1400	30.050572	-1	147		1.08004251701	1.02694727891	0.066220047619	0.477561510204	1.21160714286	0.0383470136054	0.991241496599	0.0988633741497	46.9931972789	47.4965986395	49.3197278912	46.0952380952	47.4761904762	17548459.9362	3620521.81805	329821.119629	2600114.04148	36.6459741905	3610949.63392	752812.902929	67591.1059167	508509.381491	0.996578574516	2204922.91018	417435.601073	42429.5189529	292858.175494	69.6616770868	1390909.80594	251673.438815	24432.0139355	178733.12259	2.41526077124	104781293.775	91985288.4156	2626600.25015	582572.348582	32961793.2908	26680817.2726	3593472.06337	1945248.09764	420875.498195	14119.3317493	3315.84382062	219271.057945	186769.326043	5143.9041159	101592176.132	88504991.7869	2592201.33032	569850.789979	31418729.9054	25614809.6936	3433180.90589	42076682.026	28526428.2281	829866.87995	192142.076755	12079213.3598	9868177.78598	950379.424766	2.18885250629	0.419582327813	0.190848096217	0.0666933440042	0.0	7.13130330448	0.244629871653	6.88527437951	2.55428951137	0.169280942009	4.20387426675	6188810.57156	1260610.94022	116068.439608	895053.680264	27.4298726558	62598850.0077	52359395.9822	1515696.94804	336970.264784	19169751.9035	15587643.5196	1995544.07453
1518	78	mpeg4_lq	4,5,6,7:4,5,6,7	1000	1400	30.050807	-1	148		1.08000844595	1.02684966216	0.0662379864865	0.471051601351	1.21161317568	0.0379493040541	0.991241554054	0.0990993243243	47.0202702703	47.9932432432	49.6486486486	46.0	47.6655405405	15818832.8776	3429593.67221	298287.98772	2418402.85646	27.4546964334	4251722.24296	873338.629888	81455.837548	603957.589506	13.69449559	1899178.39882	361068.230942	36429.3233933	250882.832411	11.1571882815	1156168.66854	204618.51696	20168.9299608	146596.386875	5.19612005706	25371863.6918	19962419.7592	598013.831341	121706.016331	7620977.67234	5929261.74699	753553.851498	104278538.848	90567133.8492	2542481.31451	575600.550128	32497010.9895	25686629.2331	3910740.60959	81529482.1429	72053921.2137	2046338.60324	464286.766097	25653183.8169	20433577.2585	2971758.34867	19852609.8702	9403685.61278	266859.886754	78966.1796071	4939301.32597	4237995.76501	271179.606673	1.97676315918	0.395838026957	0.132811745388	0.185626440697	0.0632405804819	1.51683927057	6.89535425119	5.37137889996	1.23571919775	0.194379198381	3.75482290487	5781475.54698	1217154.7625	109085.519656	854959.916312	14.3756250905	57758123.6382	47996790.1087	1363423.40896	310139.878041	17677618.4512	14071866.0009	1976808.10411
1519	79	jpg2000enc	4,5,6,7:4,5,6,7	1000	1400	30.073474	-1	148		1.08	1.03141891892	0.0715135135135	1.41855475	1.21252533784	0.0616210202703	0.991224662162	0.104314040541	54.0810810811	55.3918918919	54.3716216216	49.9527027027	53.4493243243	29138231.9189	5337524.75957	510870.514474	3952399.09661	32.2326883428	4463356.68279	798475.715363	73317.3627536	544616.734907	8.19222927205	2787156.72726	422118.057644	41989.0288622	295005.129292	63.9847870602	1727492.34342	203304.603787	19850.0338339	144675.082371	4.66261595988	1381442274.73	1311118169.76	31304408.3229	462071.147906	634151156.651	324841986.448	13317254.1262	1190838986.43	983948668.404	29162590.5137	250650.927138	477335385.518	259453703.852	8981305.31628	213966476.982	348646145.283	2099304.79239	224854.494839	167827529.462	70283826.9511	4418464.08048	41542249.6345	30292386.9315	346259.242444	88242.3571436	15543873.0432	8809838.59669	382020.116437	25.4006482535	1.38697703927	0.119400043335	0.0597489694852	0.0331213566507	99.3043865697	85.2272727273	14.8275071752	1.88168899493	0.399811852186	50.3102138668	9529059.4181	1690355.78409	161506.734981	1234174.0108	27.2680801588	706947496.945	668501342.594	15728140.7179	256454.731757	323714486.169	165847338.962	6774760.90984
1520	80	dhrystone	4,5,6,7:4,5,6,7	1000	1400	30.049325	-1	147		1.08	1.03238095238	0.0687379591837	1.59452780952	1.21026360544	0.0283145170068	0.991241496599	0.101944183673	53.0204081633	54.4081632653	54.6734693878	49.8775510204	52.9948979592	16094522.5837	3411936.99305	306405.191667	2426209.60261	35.2797611976	4465891.62898	928240.511036	86019.796302	636849.646937	10.2469649858	1915627.97637	345819.02942	37656.3019893	245962.446947	10.4832530916	1277641.90452	218915.595833	22194.4708269	156051.613499	5.08956425429	1023765664.3	1378123406.0	119080.27806	37910.0057885	583243639.854	277794805.661	21540.7240078	885229051.536	1193282828.78	106901.113082	34123.2222397	505023935.626	240533610.962	18577.0222722	511250823.301	688078741.238	78299.6661482	19908.3221111	291197197.385	138735548.61	11057.0840784	388910949.516	511480705.833	257921.798369	84899.6422819	217305810.422	105201538.087	28370.3132403	25.0408369635	0.391805948588	0.0809594317013	0.0702087074567	0.0	72.9791396806	62.9586753144	36.2162033033	27.3941667337	0.135743521937	49.887046258	5938421.02339	1226228.03233	113068.940196	866268.327497	15.2748858823	702289122.164	942741420.464	140550.713915	44210.2981053	399192645.822	190566375.83	19886.2858997
1521	81	neon_add	4,5,6,7:4,5,6,7	1000	1400	30.049015	-1	148		1.08	1.0330152027	0.069587027027	1.80920982432	1.21006756757	0.0275941689189	0.99129222973	0.101982722973	55.4324324324	56.2094594595	52.2635135135	48.3783783784	53.0709459459	15237311.9907	3252667.94762	290801.689466	2321780.79029	32.0466286324	3795552.9575	836879.144555	74341.3626792	567286.143429	5.13872832997	1823765.79429	376374.818223	37252.6534075	262907.122864	7.21023726962	1055326.92806	211972.533394	20817.0741473	150790.985892	4.8064608309	1395596317.47	1450182093.78	114845.1552	36189874.3857	399750504.664	327088986.183	13237.6710441	1395578644.41	1450013288.11	103808.229771	36171216.8571	399861888.164	327170820.235	9048.00713413	2610240.58332	694117.607302	21645.1559505	5626.4086436	368164.219485	309664.065455	4351.06711308	17954016.6911	9400012.99708	228893.041779	78844.0355629	4936982.25155	4224334.17377	27327.0092214	25.1060479648	0.446761068679	0.0701785846351	0.0332845160431	0.0665690320862	97.7655873695	97.7044613174	1.82638448519	2.61605410448	0.154198300361	49.9781218192	5477989.41763	1169473.61095	105803.194925	825691.260619	12.3005137657	702934804.788	727572378.123	117297.895675	18111390.4218	201229384.825	164698451.164	13490.9386282
